sampno,recruit,language,county,futuredecisionrole,householdvehicles,housing,parkingtype,parkingpay,parkamt,parkperiod,companyvehicles,purchase10years,purchase10years2,purchase10years3,futurefirst,pevowner,householdmembers1,householdmembers2,householdmembers3,householdmembers4,householdmembers5,whyphev1,whyphev2,whyphev3,whyphev4,whyphev5,whyphev6,whyphev7,whyphev8,whyphev9,whyphev10,whyphev11,whyphev12,whyphev13,whyphev14,whyphev15,whyphev16,whyphev17,whyphev18,whyphev_x,whybev1,whybev2,whybev3,whybev4,whybev5,whybev6,whybev7,whybev8,whybev9,whybev10,whybev11,whybev12,whybev13,whybev14,whybev15,whybev16,whybev17,whybev18,whybev_x,altconcerns1,altconcerns2,altconcerns3,altconcerns4,altconcerns5,altconcerns6,altconcerns7,altconcerns8,altconcerns9,homeinstall,installcost1,installcost2,pev_charger_type1,pev_charger_type2,pev_charger_type3,pev_charger_type4,pev_charger_type5,pev_charger_type6,pev_charger_typex,chargefreq,pev07_chargemorning1,pev07_chargemorning2,pev07_chargemorning3,pev07_chargemorning4,pev07_chargemorning5,pev07_chargemorning6,pev08_chargeafternoon1,pev08_chargeafternoon2,pev08_chargeafternoon3,pev08_chargeafternoon4,pev08_chargeafternoon5,pev08_chargeafternoon6,pev09_chargeevening1,pev09_chargeevening2,pev09_chargeevening3,pev09_chargeevening4,pev09_chargeevening5,pev09_chargeevening6,pev10_chargenight1,pev10_chargenight2,pev10_chargenight3,pev10_chargenight4,pev10_chargenight5,pev10_chargenight6,pev11_variablerates,pev13_meter,pev14_specialrate,pev15_kwhrate1,pev15_kwhrate2,pev15_kwhrate3,pev15_kwhrate4,pev16_actualrange,recommend,replacecatch,rc2_replace_type,rc2_replace_newused,rc2_replace_powertrain,replacesoon,replace_veh_make,replace_price,home_fuel,replace_mpg,replace_annual,replace_primary_dr,futureaddition,futureadditioncatch,additionalveh,additional_type,additional_newused,additional_powertrain,additional_veh_make,additional_price,additionalhome_fuel,additional_mpg,additional_annual,additional_primary_dr,autoagree1,autoagree2,autoagree3,autoagree4,consideralt1,consideralt2,consideralt3,consideralt4,consideralt5,consideralt6,consideralt7,consideralt8,bevconcerns1,bevconcerns2,bevconcerns3,bevconcerns4,bevconcerns5,bevconcerns6,bevconcerns7,bevconcerns8,bevconcerns9,bevconcerns10,bevconcerns11,bevconcerns12,bevconcerns13,bevconcerns14,bevconcerns15,bevconcerns16,bevconcerns_x,phevconcerns1,phevconcerns2,phevconcerns3,phevconcerns4,phevconcerns5,phevconcerns6,phevconcerns7,phevconcerns8,phevconcerns9,phevconcerns10,phevconcerns11,phevconcerns12,phevconcerns13,phevconcerns14,phevconcerns15,phevconcerns_x,fcvconcerns1,fcvconcerns2,fcvconcerns3,fcvconcerns4,fcvconcerns5,fcvconcerns6,fcvconcerns7,fcvconcerns8,fcvconcerns9,fcvconcerns10,fcvconcerns11,fcvconcerns12,fcvconcerns13,fcvconcerns_x,topattributes1,topattributes2,topattributes3,topattributes4,topattributes5,topattributes6,topattributes7,topattributes8,topattributes9,topattributes10,topattributes11,topattributes12,topattributes13,topattributes14,topattributes15,carshare,whynocarshare,whynocarsharex,rideshare,ridesharewhy1,ridesharewhy2,ridesharewhy3,ridesharewhyx,whynorideshare,whynoridesharex,rideshareagree,futuremileage,solar,solar_future,income,region,city,zipcode,pevowner.1
4997,3,1,40,1,1,2,1,2,-1.0,-1,2,0,0,0,3,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,48,40000,1,45,5000,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,4,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,6,,4,-1,-1,-1,,6,,4,3.0,2,2,6,6,San Luis Obispo,93401.0,0
4999,3,1,19,3,2,1,1,1,0.5,3,2,2,0,0,3,0,1,1,0,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,15,25000,-1,21,5000,2,3,-1,3,12,2,1,15,13000,2,18,3000,1,5,4,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5,6,,5,-1,-1,-1,,6,,5,4.43,2,2,6,2,Lancaster,93534.0,0
5002,3,1,37,1,1,6,3,2,-1.0,-1,2,1,0,0,3,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,49,60000,1,100,7500,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,2,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,-1,,1,1,0,0,,-1,,3,3.0,2,2,7,3,,,0
5003,3,1,10,2,2,1,1,2,-1.0,-1,2,1,1,0,3,0,0,0,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,5,70000,-1,30,20000,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,,1,0,0,1,When we're out of town,-1,,5,5.0,2,2,7,5,Selma,93662.0,0
5005,3,1,15,2,2,4,3,2,-1.0,-1,2,2,0,0,5,0,0,0,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,2,53,17500,-1,30,10000,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,,1,0,0,0,0,1,1,1,0,1,0,0,0,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,6,,5,-1,-1,-1,,6,,3,3.5,2,2,5,5,Bakersfield,93309.0,0
5007,3,1,10,2,1,1,1,2,-1.0,-1,2,1,1,0,3,0,0,0,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,48,10000,-1,35,10000,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,3,2,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,,1,0,0,1,1,0,1,0,0,1,0,0,0,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,,2,1,0,0,,4,,4,4.0,2,2,6,5,Fresno,93711.0,0
5008,3,1,10,2,2,1,1,2,-1.0,-1,2,0,0,5,2,0,0,0,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,1,53,35000,-1,30,8000,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,Maintenance costs,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,6,,3,-1,-1,-1,,6,,3,4.0,2,1,8,5,Fresno,93722.0,0
5010,3,1,5,1,3,3,2,1,70.0,2,1,1,2,2,3,0,1,2,0,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,1,35678,-1,56,45,1,2,-1,2,4,2,1,3,23567,1,34,34,1,2,1,4,4,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,1,1,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,3,,1,1,0,0,,-1,,2,30.0,2,1,5,6,Pasadena,91101.0,0
5012,3,1,37,1,2,1,2,1,20.0,1,1,1,2,1,2,0,1,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,5,15000,-1,10,20,1,3,-1,5,4,3,1,8,10034,1,10,10,1,2,2,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,1,0,0,0,0,1,0,0,0,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,,2,0,1,0,,5,,2,5.0,1,-1,3,3,Chula Vista,91914.0,0
5014,3,1,19,2,2,4,5,2,-1.0,-1,2,2,0,0,3,0,0,0,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,13,20000,-1,30,1000,1,3,-1,1,3,1,2,13,20000,2,32,1000,2,2,5,3,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,,1,0,0,0,0,1,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-1,,1,1,1,0,,-1,,4,3.0,2,2,3,2,North Hollywood,91602.0,0
5018,3,1,30,1,3,1,1,2,-1.0,-1,2,3,0,0,3,0,0,0,0,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,3,5,50000,-1,30,2000,3,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,1,,5,-1,-1,-1,,6,,5,3.5,2,2,6,2,Tustin,92782.0,0
5019,3,1,28,1,1,1,5,1,120.0,2,1,1,0,0,5,0,0,1,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,1,72000,-1,21,22,1,3,-1,1,2,1,1,1,50000,1,13,21,1,1,2,1,2,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,1,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,,1,1,0,0,,-1,,1,43.0,1,-1,5,1,Mountain View,94040.0,0
5023,3,1,49,1,1,1,1,2,-1.0,-1,2,2,0,0,5,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,48,30000,-1,80,2000,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,3,2,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,,0,0,0,0,1,1,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,5,6,,5,-1,-1,-1,,6,,5,3.3,2,2,5,1,Santa Rosa,95409.0,0
5025,3,1,10,2,2,1,1,2,-1.0,-1,2,2,4,0,1,0,0,0,0,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,11,3,1,13,20000,2,20,365,2,1,2,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,,0,0,0,1,1,1,0,1,0,1,0,0,0,,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5,6,,5,-1,-1,-1,,6,,5,5.0,2,2,4,5,Fresno,93722.0,0
5026,3,1,50,1,1,6,4,2,-1.0,-1,2,1,1,0,3,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,53,10000,-1,35,10000,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,1,1,1,1,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,1,,5,-1,-1,-1,,7,,3,4.0,2,2,5,5,Turlock,95380.0,0
5027,3,1,19,1,2,4,1,2,-1.0,-1,2,0,2,0,1,0,0,0,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,5,35000,-1,28,7500,1,3,-1,1,8,2,1,21,25000,2,20,3000,3,2,1,2,2,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,,5,-1,-1,-1,,7,,5,4.0,2,2,6,2,La Crescenta,91214.0,0
5028,3,1,30,3,3,2,3,2,-1.0,-1,2,1,3,0,1,0,0,0,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,1,4,2,1,-1,48,25000,-1,20,10000,2,1,-1,1,8,1,1,48,35000,2,25,15000,1,2,3,2,2,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,,1,0,0,0,1,0,1,1,0,1,0,0,0,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,,4,-1,-1,-1,,4,,3,4.0,2,2,7,2,Stevenson Ranch,91381.0,0
5031,3,1,1,1,1,1,1,2,-1.0,-1,2,2,0,0,5,0,0,0,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,13,20000,-1,35,4000,1,5,-1,1,2,1,2,15,30000,2,40,4000,1,5,5,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,,1,1,0,0,1,0,0,1,0,1,0,0,0,,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,3,,1,0,1,0,,-1,,2,3.5,2,2,6,1,Oakland,94605.0,0
5033,3,1,37,2,2,6,4,2,-1.0,-1,2,1,0,1,2,0,0,0,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,15,23000,-1,29,10000,2,5,-1,1,3,1,1,3,38000,2,34,10000,1,2,2,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,6,,1,1,0,0,,-1,,3,2.6,2,1,7,3,San Diego,92108.0,0
5034,3,1,27,3,2,1,2,2,-1.0,-1,1,2,2,1,2,0,1,1,0,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,1,26,3500,-1,16,12,1,3,-1,1,5,4,1,18,500,2,14,300,3,3,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,,2,1,0,0,,4,,2,3.0,2,1,4,6,Salinas,93905.0,0
5036,3,1,7,3,2,2,1,2,-1.0,-1,2,2,0,0,2,0,0,0,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,53,35000,-1,25,25000,2,2,-1,2,3,1,1,53,35000,2,25,10000,1,2,5,4,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,5,6,,5,-1,-1,-1,,8,I work from home- have no need,5,5.0,2,2,10,1,,,0
